Country,"	Date","	Conversion",Search,"	Average Time (s)","	Median Time (s)",Add,"	Average Time (s)","	Median Time (s)",Export,"	Is complete"
"	Ireland","	Jan 30",0,0,0,0,0,0,0,0,True
"	Ireland","	Jan 31",0,0,0,0,0,0,0,0,True
"	Ireland","	Feb 01",0,0,0,0,0,0,0,0,True
"	Ireland","	Feb 02",0,0,0,0,0,0,0,0,True
"	Ireland","	Feb 03",0,0,0,0,0,0,0,0,True
"	Ireland","	Feb 04",0,1,0,0,0,0,0,0,True
"	Ireland","	Feb 05",0,0,0,0,0,0,0,0,True
"	Ireland","	Feb 06",0,2,364,364,2,0,0,0,True
"	Ireland","	Feb 07",0,0,0,0,0,0,0,0,True
"	Ireland","	Feb 08",0,0,0,0,0,0,0,0,True
"	Ireland","	Feb 09",0,1,0,0,0,0,0,0,True
"	Ireland","	Feb 10",0,1,8,8,1,0,0,0,True
"	Ireland","	Feb 11",0,0,0,0,0,0,0,0,True
"	Ireland","	Feb 12",0,0,0,0,0,0,0,0,True
"	Ireland","	Feb 13",0,1,12,12,1,0,0,0,True
"	Ireland","	Feb 14",0,0,0,0,0,0,0,0,True
"	Ireland","	Feb 15",0,0,0,0,0,0,0,0,True
"	Ireland","	Feb 16",0,0,0,0,0,0,0,0,False
"	Ireland","	Feb 17",0,0,0,0,0,0,0,0,False
"	Ireland","	Feb 18",0,0,0,0,0,0,0,0,False
"	Qatar","	Total",0,10,149,40,7,0,0,0,
"	Qatar","	Jan 19",0,1,0,0,0,0,0,0,True
"	Qatar","	Jan 20",0,0,0,0,0,0,0,0,True
"	Qatar","	Jan 21",0,0,0,0,0,0,0,0,True
"	Qatar","	Jan 22",0,0,0,0,0,0,0,0,True
"	Qatar","	Jan 23",0,0,0,0,0,0,0,0,True
"	Qatar","	Jan 24",0,0,0,0,0,0,0,0,True
"	Qatar","	Jan 25",0,0,0,0,0,0,0,0,True
"	Qatar","	Jan 26",0,2,0,0,0,0,0,0,True
"	Qatar","	Jan 27",0,0,0,0,0,0,0,0,True
"	Qatar","	Jan 28",0,0,0,0,0,0,0,0,True
"	Qatar","	Jan 29",0,0,0,0,0,0,0,0,True
"	Qatar","	Jan 30",0,1,265,265,1,0,0,0,True
"	Qatar","	Jan 31",0,0,0,0,0,0,0,0,True
"	Qatar","	Feb 01",0,1,31,31,1,0,0,0,True
"	Qatar","	Feb 02",0,0,0,0,0,0,0,0,True
"	Qatar","	Feb 03",0,1,0,0,0,0,0,0,True
"	Qatar","	Feb 04",0,1,0,0,0,0,0,0,True
"	Qatar","	Feb 05",0,0,0,0,0,0,0,0,True
"	Qatar","	Feb 06",0,0,0,0,0,0,0,0,True
"	Qatar","	Feb 07",0,1,40,40,1,0,0,0,True
"	Qatar","	Feb 08",0,0,0,0,0,0,0,0,True
"	Qatar","	Feb 09",0,0,0,0,0,0,0,0,True
"	Qatar","	Feb 10",0,0,0,0,0,0,0,0,True
"	Qatar","	Feb 11",0,0,0,0,0,0,0,0,True
"	Qatar","	Feb 12",0,1,255,255,1,0,0,0,True
"	Qatar","	Feb 13",0,0,0,0,0,0,0,0,True
"	Qatar","	Feb 14",0,2,23,23,2,0,0,0,True
"	Qatar","	Feb 15",0,1,39,39,1,0,0,0,True
"	Qatar","	Feb 16",0,2,43363,43363,2,0,0,0,False
"	Qatar","	Feb 17",0,2,178,178,2,0,0,0,False
"	Qatar","	Feb 18",0,0,0,0,0,0,0,0,False
"	Sri Lanka","	Total",0,9,185,76,5,0,0,0,
"	Sri Lanka","	Jan 19",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Jan 20",0,1,0,0,0,0,0,0,True
"	Sri Lanka","	Jan 21",0,1,0,0,0,0,0,0,True
"	Sri Lanka","	Jan 22",0,1,0,0,0,0,0,0,True
"	Sri Lanka","	Jan 23",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Jan 24",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Jan 25",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Jan 26",0,1,0,0,0,0,0,0,True
"	Sri Lanka","	Jan 27",0,3,385,385,2,0,0,0,True
"	Sri Lanka","	Jan 28",0,2,24,24,1,0,0,0,True
"	Sri Lanka","	Jan 29",0,2,76,76,1,0,0,0,True
"	Sri Lanka","	Jan 30",0,1,0,0,0,0,0,0,True
"	Sri Lanka","	Jan 31",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 01",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 02",0,2,57,57,1,0,0,0,True
"	Sri Lanka","	Feb 03",0,1,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 04",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 05",0,1,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 06",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 07",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 08",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 09",0,1,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 10",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 11",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 12",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 13",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 14",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 15",0,0,0,0,0,0,0,0,True
"	Sri Lanka","	Feb 16",0,0,0,0,0,0,0,0,False
"	Sri Lanka","	Feb 17",0,1,0,0,0,0,0,0,False
"	Sri Lanka","	Feb 18",0,0,0,0,0,0,0,0,False
"	Switzerland","	Total",0,9,18299,994,5,0,0,0,
"	Switzerland","	Jan 19",0,0,0,0,0,0,0,0,True
"	Switzerland","	Jan 20",0,1,0,0,0,0,0,0,True
"	Switzerland","	Jan 21",0,0,0,0,0,0,0,0,True
"	Switzerland","	Jan 22",0,0,0,0,0,0,0,0,True
"	Switzerland","	Jan 23",0,0,0,0,0,0,0,0,True
"	Switzerland","	Jan 24",0,0,0,0,0,0,0,0,True
"	Switzerland","	Jan 25",0,1,0,0,0,0,0,0,True
"	Switzerland","	Jan 26",0,0,0,0,0,0,0,0,True
"	Switzerland","	Jan 27",0,2,511,511,2,0,0,0,True
"	Switzerland","	Jan 28",0,1,495,495,1,0,0,0,True
"	Switzerland","	Jan 29",0,0,0,0,0,0,0,0,True
"	Switzerland","	Jan 30",0,0,0,0,0,0,0,0,True
"	Switzerland","	Jan 31",0,0,0,0,0,0,0,0,True
"	Switzerland","	Feb 01",0,0,0,0,0,0,0,0,True
"	Switzerland","	Feb 02",0,2,4901,4901,1,0,0,0,True
"	Switzerland","	Feb 03",0,1,0,0,0,0,0,0,True
"	Switzerland","	Feb 04",0,2,0,0,0,0,0,0,True
"	Switzerland","	Feb 05",0,1,0,0,0,0,0,0,True
"	Switzerland","	Feb 06",0,1,0,0,0,0,0,0,True
"	Switzerland","	Feb 07",0,0,0,0,0,0,0,0,True
"	Switzerland","	Feb 08",0,0,0,0,0,0,0,0,True
"	Switzerland","	Feb 09",0,2,0,0,0,0,0,0,True
"	Switzerland","	Feb 10",0,2,85550,85550,1,0,0,0,True
"	Switzerland","	Feb 11",0,2,57,57,1,0,0,0,True
"	Switzerland","	Feb 12",0,1,0,0,0,0,0,0,True
"	Switzerland","	Feb 13",0,1,23,23,1,0,0,0,True
"	Switzerland","	Feb 14",0,0,0,0,0,0,0,0,True
"	Switzerland","	Feb 15",0,0,0,0,0,0,0,0,True
"	Switzerland","	Feb 16",0,0,0,0,0,0,0,0,False
"	Switzerland","	Feb 17",0,0,0,0,0,0,0,0,False
"	Switzerland","	Feb 18",0,0,0,0,0,0,0,0,False
"	Kazakhstan","	Total",0,8,86,84,3,0,0,0,
"	Kazakhstan","	Jan 19",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Jan 20",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Jan 21",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Jan 22",0,1,22,22,1,0,0,0,True
"	Kazakhstan","	Jan 23",0,2,0,0,0,0,0,0,True
"	Kazakhstan","	Jan 24",0,1,84,84,1,0,0,0,True
"	Kazakhstan","	Jan 25",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Jan 26",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Jan 27",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Jan 28",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Jan 29",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Jan 30",0,2,153,153,1,0,0,0,True
"	Kazakhstan","	Jan 31",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 01",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 02",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 03",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 04",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 05",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 06",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 07",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 08",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 09",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 10",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 11",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 12",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 13",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 14",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 15",0,0,0,0,0,0,0,0,True
"	Kazakhstan","	Feb 16",0,1,0,0,0,0,0,0,False
"	Kazakhstan","	Feb 17",0,0,0,0,0,0,0,0,False
"	Kazakhstan","	Feb 18",0,1,0,0,0,0,0,0,False
"	Hungary","	Total",0.125,8,219,231,3,1993,1993,1,
"	Hungary","	Jan 19",0,0,0,0,0,0,0,0,True
"	Hungary","	Jan 20",0,0,0,0,0,0,0,0,True
"	Hungary","	Jan 21",0,0,0,0,0,0,0,0,True
"	Hungary","	Jan 22",0,0,0,0,0,0,0,0,True
"	Hungary","	Jan 23",0,0,0,0,0,0,0,0,True
"	Hungary","	Jan 24",0,0,0,0,0,0,0,0,True
"	Hungary","	Jan 25",0,0,0,0,0,0,0,0,True
"	Hungary","	Jan 26",0,0,0,0,0,0,0,0,True
"	Hungary","	Jan 27",0,0,0,0,0,0,0,0,True
"	Hungary","	Jan 28",0,1,0,0,0,0,0,0,True
"	Hungary","	Jan 29",0,0,0,0,0,0,0,0,True
"	Hungary","	Jan 30",0,0,0,0,0,0,0,0,True
"	Hungary","	Jan 31",0,0,0,0,0,0,0,0,True
"	Hungary","	Feb 01",0,1,231,231,1,0,0,0,True
"	Hungary","	Feb 02",0,0,0,0,0,0,0,0,True
"	Hungary","	Feb 03",0,0,0,0,0,0,0,0,True
"	Hungary","	Feb 04",0,1,0,0,0,0,0,0,True
"	Hungary","	Feb 05",0,0,0,0,0,0,0,0,True
"	Hungary","	Feb 06",0,1,261,261,1,0,0,0,True
"	Hungary","	Feb 07",0,0,0,0,0,0,0,0,True
"	Hungary","	Feb 08",0,0,0,0,0,0,0,0,True
"	Hungary","	Feb 09",0,0,0,0,0,0,0,0,True
"	Hungary","	Feb 10",1,1,165,165,1,1993,1993,1,True
"	Hungary","	Feb 11",0,1,0,0,0,0,0,0,True
"	Hungary","	Feb 12",0,0,0,0,0,0,0,0,True
"	Hungary","	Feb 13",0,0,0,0,0,0,0,0,True
"	Hungary","	Feb 14",0,0,0,0,0,0,0,0,True
"	Hungary","	Feb 15",0,0,0,0,0,0,0,0,True
"	Hungary","	Feb 16",0,1,0,0,0,0,0,0,False
"	Hungary","	Feb 17",0,1,0,0,0,0,0,0,False
"	Hungary","	Feb 18",0,0,0,0,0,0,0,0,False
"	Finland","	Total",0.428571429,7,110,82,6,48322,58803,3,
"	Finland","	Jan 19",0,1,95,95,1,0,0,0,True
"	Finland","	Jan 20",0,0,0,0,0,0,0,0,True
"	Finland","	Jan 21",0,0,0,0,0,0,0,0,True
"	Finland","	Jan 22",0,0,0,0,0,0,0,0,True
"	Finland","	Jan 23",0,0,0,0,0,0,0,0,True
"	Finland","	Jan 24",0,0,0,0,0,0,0,0,True
"	Finland","	Jan 25",0,0,0,0,0,0,0,0,True
"	Finland","	Jan 26",0,0,0,0,0,0,0,0,True
"	Finland","	Jan 27",0,0,0,0,0,0,0,0,True
"	Finland","	Jan 28",0,0,0,0,0,0,0,0,True
"	Finland","	Jan 29",0,0,0,0,0,0,0,0,True
"	Finland","	Jan 30",0,0,0,0,0,0,0,0,True
"	Finland","	Jan 31",0,0,0,0,0,0,0,0,True
"	Finland","	Feb 01",0,0,0,0,0,0,0,0,True
"	Finland","	Feb 02",0,0,0,0,0,0,0,0,True
"	Finland","	Feb 03",0,0,0,0,0,0,0,0,True
"	Finland","	Feb 04",0,1,305,305,1,0,0,0,True
"	Finland","	Feb 05",0,1,499,499,1,0,0,0,True
"	Finland","	Feb 06",0,0,0,0,0,0,0,0,True
"	Finland","	Feb 07",0,0,0,0,0,0,0,0,True
"	Finland","	Feb 08",0,0,0,0,0,0,0,0,True
"	Finland","	Feb 09",0,0,0,0,0,0,0,0,True
"	Finland","	Feb 10",0,1,28,28,1,0,0,0,True
"	Finland","	Feb 11",0.666666667,3,100,100,2,43082,43082,2,True
"	Finland","	Feb 12",1,2,31,31,2,62636,62636,2,True
"	Finland","	Feb 13",0,0,0,0,0,0,0,0,True
"	Finland","	Feb 14",0,0,0,0,0,0,0,0,True
"	Finland","	Feb 15",0,0,0,0,0,0,0,0,True
"	Finland","	Feb 16",0,1,30,30,1,0,0,0,False
"	Finland","	Feb 17",0,1,0,0,0,0,0,0,False
"	Finland","	Feb 18",0,0,0,0,0,0,0,0,False
"	Madagascar","	Total",0,7,57,57,1,0,0,0,
"	Madagascar","	Jan 19",0,0,0,0,0,0,0,0,True
"	Madagascar","	Jan 20",0,0,0,0,0,0,0,0,True
"	Madagascar","	Jan 21",0,0,0,0,0,0,0,0,True
"	Madagascar","	Jan 22",0,0,0,0,0,0,0,0,True
"	Madagascar","	Jan 23",0,0,0,0,0,0,0,0,True
"	Madagascar","	Jan 24",0,0,0,0,0,0,0,0,True
"	Madagascar","	Jan 25",0,0,0,0,0,0,0,0,True
"	Madagascar","	Jan 26",0,0,0,0,0,0,0,0,True
"	Madagascar","	Jan 27",0,0,0,0,0,0,0,0,True
"	Madagascar","	Jan 28",0,0,0,0,0,0,0,0,True
"	Madagascar","	Jan 29",0,2,57,57,1,0,0,0,True
"	Madagascar","	Jan 30",0,0,0,0,0,0,0,0,True
"	Madagascar","	Jan 31",0,0,0,0,0,0,0,0,True
"	Madagascar","	Feb 01",0,0,0,0,0,0,0,0,True
"	Madagascar","	Feb 02",0,0,0,0,0,0,0,0,True
"	Madagascar","	Feb 03",0,0,0,0,0,0,0,0,True
"	Madagascar","	Feb 04",0,0,0,0,0,0,0,0,True
"	Madagascar","	Feb 05",0,1,0,0,0,0,0,0,True
"	Madagascar","	Feb 06",0,2,0,0,0,0,0,0,True
"	Madagascar","	Feb 07",0,0,0,0,0,0,0,0,True
"	Madagascar","	Feb 08",0,0,0,0,0,0,0,0,True
"	Madagascar","	Feb 09",0,1,0,0,0,0,0,0,True
"	Madagascar","	Feb 10",0,0,0,0,0,0,0,0,True
"	Madagascar","	Feb 11",0,2,0,0,0,0,0,0,True
"	Madagascar","	Feb 12",0,1,0,0,0,0,0,0,True
"	Madagascar","	Feb 13",0,0,0,0,0,0,0,0,True
"	Madagascar","	Feb 14",0,0,0,0,0,0,0,0,True
"	Madagascar","	Feb 15",0,0,0,0,0,0,0,0,True
"	Madagascar","	Feb 16",0,0,0,0,0,0,0,0,False
"	Madagascar","	Feb 17",0,0,0,0,0,0,0,0,False
"	Madagascar","	Feb 18",0,0,0,0,0,0,0,0,False
"	Czech Republic","	Total",0.285714286,7,191,158,4,44244,44244,2,
"	Czech Republic","	Jan 19",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Jan 20",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Jan 21",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Jan 22",0,1,0,0,0,0,0,0,True
"	Czech Republic","	Jan 23",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Jan 24",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Jan 25",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Jan 26",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Jan 27",0,1,0,0,0,0,0,0,True
"	Czech Republic","	Jan 28",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Jan 29",0,1,184,184,1,0,0,0,True
"	Czech Republic","	Jan 30",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Jan 31",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Feb 01",0,1,0,0,0,0,0,0,True
"	Czech Republic","	Feb 02",0,1,1069,1069,1,0,0,0,True
"	Czech Republic","	Feb 03",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Feb 04",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Feb 05",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Feb 06",0,1,0,0,0,0,0,0,True
"	Czech Republic","	Feb 07",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Feb 08",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Feb 09",0,1,4575,4575,1,0,0,0,True
"	Czech Republic","	Feb 10",0,2,598,598,1,0,0,0,True
"	Czech Republic","	Feb 11",0.5,2,84,84,2,85538,85538,1,True
"	Czech Republic","	Feb 12",1,1,33,33,1,7590,7590,1,True
"	Czech Republic","	Feb 13",0.5,2,1245,1245,2,2951,2951,1,True
"	Czech Republic","	Feb 14",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Feb 15",0,0,0,0,0,0,0,0,True
"	Czech Republic","	Feb 16",0,1,0,0,0,0,0,0,False
"	Czech Republic","	Feb 17",0,0,0,0,0,0,0,0,False
"	Czech Republic","	Feb 18",0,0,0,0,0,0,0,0,False
"	Austria","	Total",0,7,48,46,3,0,0,0,
"	Austria","	Jan 19",0,0,0,0,0,0,0,0,True
"	Austria","	Jan 20",0,0,0,0,0,0,0,0,True
"	Austria","	Jan 21",0,0,0,0,0,0,0,0,True
"	Austria","	Jan 22",0,0,0,0,0,0,0,0,True
"	Austria","	Jan 23",0,1,0,0,0,0,0,0,True
"	Austria","	Jan 24",0,0,0,0,0,0,0,0,True
"	Austria","	Jan 25",0,0,0,0,0,0,0,0,True
"	Austria","	Jan 26",0,0,0,0,0,0,0,0,True
"	Austria","	Jan 27",0,0,0,0,0,0,0,0,True
"	Austria","	Jan 28",0,0,0,0,0,0,0,0,True
"	Austria","	Jan 29",0,0,0,0,0,0,0,0,True
"	Austria","	Jan 30",0,0,0,0,0,0,0,0,True
"	Austria","	Jan 31",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 01",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 02",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 03",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 04",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 05",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 06",0,1,56,56,1,0,0,0,True
"	Austria","	Feb 07",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 08",0,1,46,46,1,0,0,0,True
"	Austria","	Feb 09",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 10",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 11",0,1,0,0,0,0,0,0,True
"	Austria","	Feb 12",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 13",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 14",0,1,0,0,0,0,0,0,True
"	Austria","	Feb 15",0,0,0,0,0,0,0,0,True
"	Austria","	Feb 16",0,1,0,0,0,0,0,0,False
"	Austria","	Feb 17",0,1,42,42,1,0,0,0,False
"	Austria","	Feb 18",0,0,0,0,0,0,0,0,False
"	South Korea","	Total",0,7,117,111,5,0,0,0,
"	South Korea","	Jan 19",0,0,0,0,0,0,0,0,True
"	South Korea","	Jan 20",0,1,111,111,1,0,0,0,True
"	South Korea","	Jan 21",0,1,0,0,0,0,0,0,True
"	South Korea","	Jan 22",0,0,0,0,0,0,0,0,True
"	South Korea","	Jan 23",0,0,0,0,0,0,0,0,True
"	South Korea","	Jan 24",0,0,0,0,0,0,0,0,True
"	South Korea","	Jan 25",0,1,0,0,0,0,0,0,True
"	South Korea","	Jan 26",0,0,0,0,0,0,0,0,True
"	South Korea","	Jan 27",0,0,0,0,0,0,0,0,True
"	South Korea","	Jan 28",0,0,0,0,0,0,0,0,True
"	South Korea","	Jan 29",0,0,0,0,0,0,0,0,True
"	South Korea","	Jan 30",0,1,62,62,1,0,0,0,True
"	South Korea","	Jan 31",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 01",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 02",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 03",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 04",0,2,273,273,1,0,0,0,True
"	South Korea","	Feb 05",0,2,202,202,2,0,0,0,True
"	South Korea","	Feb 06",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 07",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 08",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 09",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 10",0,1,0,0,0,0,0,0,True
"	South Korea","	Feb 11",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 12",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 13",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 14",0,0,0,0,0,0,0,0,True
"	South Korea","	Feb 15",0,1,27,27,1,0,0,0,True
"	South Korea","	Feb 16",0,0,0,0,0,0,0,0,False
"	South Korea","	Feb 17",0,0,0,0,0,0,0,0,False
"	South Korea","	Feb 18",0,0,0,0,0,0,0,0,False
"	Dominican Republic","	Total",0,7,321,321,2,0,0,0,
"	Dominican Republic","	Jan 19",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Jan 20",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Jan 21",0,1,0,0,0,0,0,0,True
"	Dominican Republic","	Jan 22",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Jan 23",0,1,0,0,0,0,0,0,True
"	Dominican Republic","	Jan 24",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Jan 25",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Jan 26",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Jan 27",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Jan 28",0,1,468,468,1,0,0,0,True
"	Dominican Republic","	Jan 29",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Jan 30",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Jan 31",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 01",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 02",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 03",0,1,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 04",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 05",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 06",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 07",0,1,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 08",0,1,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 09",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 10",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 11",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 12",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 13",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 14",0,1,175,175,1,0,0,0,True
"	Dominican Republic","	Feb 15",0,0,0,0,0,0,0,0,True
"	Dominican Republic","	Feb 16",0,0,0,0,0,0,0,0,False
"	Dominican Republic","	Feb 17",0,0,0,0,0,0,0,0,False
"	Dominican Republic","	Feb 18",0,0,0,0,0,0,0,0,False
"	Slovakia","	Total",0,6,66,66,1,0,0,0,
"	Slovakia","	Jan 19",0,0,0,0,0,0,0,0,True
"	Slovakia","	Jan 20",0,0,0,0,0,0,0,0,True
"	Slovakia","	Jan 21",0,1,0,0,0,0,0,0,True
"	Slovakia","	Jan 22",0,0,0,0,0,0,0,0,True
"	Slovakia","	Jan 23",0,0,0,0,0,0,0,0,True
"	Slovakia","	Jan 24",0,1,0,0,0,0,0,0,True
"	Slovakia","	Jan 25",0,1,66,66,1,0,0,0,True
"	Slovakia","	Jan 26",0,0,0,0,0,0,0,0,True
"	Slovakia","	Jan 27",0,0,0,0,0,0,0,0,True
"	Slovakia","	Jan 28",0,0,0,0,0,0,0,0,True
"	Slovakia","	Jan 29",0,0,0,0,0,0,0,0,True
"	Slovakia","	Jan 30",0,0,0,0,0,0,0,0,True
"	Slovakia","	Jan 31",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 01",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 02",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 03",0,1,0,0,0,0,0,0,True
"	Slovakia","	Feb 04",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 05",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 06",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 07",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 08",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 09",0,1,0,0,0,0,0,0,True
"	Slovakia","	Feb 10",0,1,0,0,0,0,0,0,True
"	Slovakia","	Feb 11",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 12",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 13",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 14",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 15",0,0,0,0,0,0,0,0,True
"	Slovakia","	Feb 16",0,0,0,0,0,0,0,0,False
"	Slovakia","	Feb 17",0,0,0,0,0,0,0,0,False
"	Slovakia","	Feb 18",0,0,0,0,0,0,0,0,False
"	Bosnia and Herzegovina","	Total",0,6,26,29,4,0,0,0,
"	Bosnia and Herzegovina","	Jan 19",0,1,25,25,1,0,0,0,True
"	Bosnia and Herzegovina","	Jan 20",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Jan 21",0,1,33,33,1,0,0,0,True
"	Bosnia and Herzegovina","	Jan 22",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Jan 23",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Jan 24",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Jan 25",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Jan 26",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Jan 27",0,1,41,41,1,0,0,0,True
"	Bosnia and Herzegovina","	Jan 28",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Jan 29",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Jan 30",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Jan 31",0,0,0,0,0,0,0,0,True
"	Bosnia and Herzegovina","	Feb 01",0,1,0,0,0,0,0,0,True
